customer_no,timestamp,customer_no,location,before
mo157,2019-09-02 08:34:00,mo157,spices,spices
mo157,2019-09-02 08:35:00,mo157,dairy,spices
mo157,2019-09-02 08:36:00,mo157,dairy,dairy
mo157,2019-09-02 08:37:00,mo157,dairy,dairy
mo157,2019-09-02 08:38:00,mo157,checkout,dairy
mo158,2019-09-02 08:33:00,mo158,drinks,entrance
mo158,2019-09-02 08:34:00,mo158,drinks,drinks
mo158,2019-09-02 08:35:00,mo158,spices,drinks
mo158,2019-09-02 08:36:00,mo158,drinks,spices
mo158,2019-09-02 08:37:00,mo158,drinks,drinks
mo158,2019-09-02 08:38:00,mo158,drinks,drinks
mo158,2019-09-02 08:39:00,mo158,drinks,drinks
mo158,2019-09-02 08:40:00,mo158,drinks,drinks
mo158,2019-09-02 08:41:00,mo158,drinks,drinks
mo158,2019-09-02 08:42:00,mo158,drinks,drinks
mo158,2019-09-02 08:43:00,mo158,drinks,drinks
mo158,2019-09-02 08:44:00,mo158,drinks,drinks
mo158,2019-09-02 08:45:00,mo158,checkout,drinks
mo159,2019-09-02 08:33:00,mo159,drinks,entrance
mo159,2019-09-02 08:34:00,mo159,fruit,drinks
mo159,2019-09-02 08:35:00,mo159,fruit,fruit
mo159,2019-09-02 08:36:00,mo159,fruit,fruit
mo159,2019-09-02 08:37:00,mo159,fruit,fruit
mo159,2019-09-02 08:38:00,mo159,spices,fruit
mo159,2019-09-02 08:39:00,mo159,spices,spices
mo159,2019-09-02 08:40:00,mo159,spices,spices
mo159,2019-09-02 08:41:00,mo159,spices,spices
mo159,2019-09-02 08:42:00,mo159,spices,spices
mo159,2019-09-02 08:43:00,mo159,spices,spices
mo159,2019-09-02 08:44:00,mo159,drinks,spices
mo159,2019-09-02 08:45:00,mo159,fruit,drinks
mo159,2019-09-02 08:46:00,mo159,checkout,fruit
mo16,2019-09-02 07:07:00,mo16,dairy,entrance
mo16,2019-09-02 07:08:00,mo16,dairy,dairy
mo16,2019-09-02 07:09:00,mo16,spices,dairy
mo16,2019-09-02 07:10:00,mo16,spices,spices
mo16,2019-09-02 07:11:00,mo16,checkout,spices
mo160,2019-09-02 08:33:00,mo160,fruit,entrance
mo160,2019-09-02 08:34:00,mo160,fruit,fruit
mo160,2019-09-02 08:35:00,mo160,drinks,fruit
mo160,2019-09-02 08:36:00,mo160,drinks,drinks
mo160,2019-09-02 08:37:00,mo160,drinks,drinks
mo160,2019-09-02 08:38:00,mo160,drinks,drinks
mo160,2019-09-02 08:39:00,mo160,drinks,drinks
mo160,2019-09-02 08:40:00,mo160,checkout,drinks
mo161,2019-09-02 08:34:00,mo161,dairy,entrance
mo161,2019-09-02 08:35:00,mo161,drinks,dairy
mo161,2019-09-02 08:36:00,mo161,drinks,drinks
mo161,2019-09-02 08:37:00,mo161,spices,drinks
mo161,2019-09-02 08:38:00,mo161,spices,spices
mo161,2019-09-02 08:39:00,mo161,drinks,spices
mo161,2019-09-02 08:40:00,mo161,drinks,drinks
mo161,2019-09-02 08:41:00,mo161,spices,drinks
mo161,2019-09-02 08:42:00,mo161,spices,spices
mo161,2019-09-02 08:43:00,mo161,spices,spices
mo161,2019-09-02 08:44:00,mo161,spices,spices
mo161,2019-09-02 08:45:00,mo161,spices,spices
mo161,2019-09-02 08:46:00,mo161,dairy,spices
mo161,2019-09-02 08:47:00,mo161,checkout,dairy
mo162,2019-09-02 08:34:00,mo162,spices,entrance
mo162,2019-09-02 08:35:00,mo162,fruit,spices
mo162,2019-09-02 08:36:00,mo162,fruit,fruit
mo162,2019-09-02 08:37:00,mo162,fruit,fruit
mo162,2019-09-02 08:38:00,mo162,checkout,fruit
mo163,2019-09-02 08:34:00,mo163,drinks,entrance
mo163,2019-09-02 08:35:00,mo163,spices,drinks
mo163,2019-09-02 08:36:00,mo163,dairy,spices
mo163,2019-09-02 08:37:00,mo163,dairy,dairy
mo163,2019-09-02 08:38:00,mo163,dairy,dairy
mo163,2019-09-02 08:39:00,mo163,dairy,dairy
mo163,2019-09-02 08:40:00,mo163,dairy,dairy
mo163,2019-09-02 08:41:00,mo163,dairy,dairy
mo163,2019-09-02 08:42:00,mo163,drinks,dairy
mo163,2019-09-02 08:43:00,mo163,drinks,drinks
mo163,2019-09-02 08:44:00,mo163,drinks,drinks
mo163,2019-09-02 08:45:00,mo163,drinks,drinks
mo163,2019-09-02 08:46:00,mo163,drinks,drinks
mo163,2019-09-02 08:47:00,mo163,drinks,drinks
mo163,2019-09-02 08:48:00,mo163,drinks,drinks
mo163,2019-09-02 08:49:00,mo163,drinks,drinks
mo163,2019-09-02 08:50:00,mo163,drinks,drinks
mo163,2019-09-02 08:51:00,mo163,checkout,drinks
mo164,2019-09-02 08:34:00,mo164,fruit,entrance
mo164,2019-09-02 08:35:00,mo164,fruit,fruit
mo164,2019-09-02 08:36:00,mo164,dairy,fruit
mo164,2019-09-02 08:37:00,mo164,dairy,dairy
mo164,2019-09-02 08:38:00,mo164,dairy,dairy
mo164,2019-09-02 08:39:00,mo164,dairy,dairy
mo164,2019-09-02 08:40:00,mo164,dairy,dairy
mo164,2019-09-02 08:41:00,mo164,checkout,dairy
mo165,2019-09-02 08:35:00,mo165,fruit,entrance
mo165,2019-09-02 08:36:00,mo165,fruit,fruit
mo165,2019-09-02 08:37:00,mo165,fruit,fruit
mo165,2019-09-02 08:38:00,mo165,fruit,fruit
mo165,2019-09-02 08:39:00,mo165,fruit,fruit
mo165,2019-09-02 08:40:00,mo165,fruit,fruit
mo165,2019-09-02 08:41:00,mo165,fruit,fruit
mo165,2019-09-02 08:42:00,mo165,dairy,fruit
mo165,2019-09-02 08:43:00,mo165,drinks,dairy
mo165,2019-09-02 08:44:00,mo165,drinks,drinks
mo165,2019-09-02 08:45:00,mo165,drinks,drinks
mo165,2019-09-02 08:46:00,mo165,drinks,drinks
mo165,2019-09-02 08:47:00,mo165,drinks,drinks
mo165,2019-09-02 08:48:00,mo165,drinks,drinks
mo165,2019-09-02 08:49:00,mo165,drinks,drinks
mo165,2019-09-02 08:50:00,mo165,checkout,drinks
mo166,2019-09-02 08:37:00,mo166,dairy,entrance
mo166,2019-09-02 08:38:00,mo166,dairy,dairy
mo166,2019-09-02 08:39:00,mo166,dairy,dairy
mo166,2019-09-02 08:40:00,mo166,dairy,dairy
mo166,2019-09-02 08:41:00,mo166,dairy,dairy
mo166,2019-09-02 08:42:00,mo166,dairy,dairy
mo166,2019-09-02 08:43:00,mo166,dairy,dairy
mo166,2019-09-02 08:44:00,mo166,checkout,dairy
mo167,2019-09-02 08:37:00,mo167,spices,entrance
mo167,2019-09-02 08:38:00,mo167,dairy,spices
mo167,2019-09-02 08:39:00,mo167,fruit,dairy
mo167,2019-09-02 08:40:00,mo167,fruit,fruit
mo167,2019-09-02 08:41:00,mo167,dairy,fruit
mo167,2019-09-02 08:42:00,mo167,drinks,dairy
mo167,2019-09-02 08:43:00,mo167,drinks,drinks
mo167,2019-09-02 08:44:00,mo167,drinks,drinks
mo167,2019-09-02 08:45:00,mo167,drinks,drinks
mo167,2019-09-02 08:46:00,mo167,drinks,drinks
mo167,2019-09-02 08:47:00,mo167,spices,drinks
mo167,2019-09-02 08:48:00,mo167,fruit,spices
mo167,2019-09-02 08:49:00,mo167,fruit,fruit
mo167,2019-09-02 08:50:00,mo167,fruit,fruit
mo167,2019-09-02 08:51:00,mo167,fruit,fruit
mo167,2019-09-02 08:52:00,mo167,fruit,fruit
mo167,2019-09-02 08:53:00,mo167,fruit,fruit
mo167,2019-09-02 08:54:00,mo167,fruit,fruit
mo167,2019-09-02 08:55:00,mo167,fruit,fruit
mo167,2019-09-02 08:56:00,mo167,fruit,fruit
mo167,2019-09-02 08:57:00,mo167,fruit,fruit
mo167,2019-09-02 08:58:00,mo167,fruit,fruit
mo167,2019-09-02 08:59:00,mo167,fruit,fruit
mo167,2019-09-02 09:00:00,mo167,drinks,fruit
mo167,2019-09-02 09:01:00,mo167,drinks,drinks
mo167,2019-09-02 09:02:00,mo167,drinks,drinks
mo167,2019-09-02 09:03:00,mo167,spices,drinks
mo167,2019-09-02 09:04:00,mo167,dairy,spices
mo167,2019-09-02 09:05:00,mo167,dairy,dairy
mo167,2019-09-02 09:06:00,mo167,dairy,dairy
mo167,2019-09-02 09:07:00,mo167,checkout,dairy
mo168,2019-09-02 08:38:00,mo168,drinks,entrance
mo168,2019-09-02 08:39:00,mo168,drinks,drinks
mo168,2019-09-02 08:40:00,mo168,spices,drinks
mo168,2019-09-02 08:41:00,mo168,checkout,spices
mo169,2019-09-02 08:39:00,mo169,drinks,entrance
mo169,2019-09-02 08:40:00,mo169,drinks,drinks
mo169,2019-09-02 08:41:00,mo169,drinks,drinks
mo169,2019-09-02 08:42:00,mo169,spices,drinks
mo169,2019-09-02 08:43:00,mo169,spices,spices
mo169,2019-09-02 08:44:00,mo169,checkout,spices
mo17,2019-09-02 07:11:00,mo17,fruit,entrance
mo17,2019-09-02 07:12:00,mo17,fruit,fruit
mo17,2019-09-02 07:13:00,mo17,fruit,fruit
mo17,2019-09-02 07:14:00,mo17,fruit,fruit
mo17,2019-09-02 07:15:00,mo17,fruit,fruit
mo17,2019-09-02 07:16:00,mo17,fruit,fruit
mo17,2019-09-02 07:17:00,mo17,fruit,fruit
mo17,2019-09-02 07:18:00,mo17,fruit,fruit
mo17,2019-09-02 07:19:00,mo17,fruit,fruit
mo17,2019-09-02 07:20:00,mo17,fruit,fruit
mo17,2019-09-02 07:21:00,mo17,fruit,fruit
mo17,2019-09-02 07:22:00,mo17,checkout,fruit
mo170,2019-09-02 08:40:00,mo170,fruit,entrance
mo170,2019-09-02 08:41:00,mo170,fruit,fruit
mo170,2019-09-02 08:42:00,mo170,fruit,fruit
mo170,2019-09-02 08:43:00,mo170,checkout,fruit
mo171,2019-09-02 08:40:00,mo171,spices,entrance
mo171,2019-09-02 08:41:00,mo171,dairy,spices
mo171,2019-09-02 08:42:00,mo171,dairy,dairy
mo171,2019-09-02 08:43:00,mo171,dairy,dairy
mo171,2019-09-02 08:44:00,mo171,checkout,dairy
mo172,2019-09-02 08:40:00,mo172,drinks,entrance
mo172,2019-09-02 08:41:00,mo172,drinks,drinks
mo172,2019-09-02 08:42:00,mo172,spices,drinks
mo172,2019-09-02 08:43:00,mo172,spices,spices
mo172,2019-09-02 08:44:00,mo172,spices,spices
mo172,2019-09-02 08:45:00,mo172,spices,spices
mo172,2019-09-02 08:46:00,mo172,dairy,spices
mo172,2019-09-02 08:47:00,mo172,dairy,dairy
mo172,2019-09-02 08:48:00,mo172,dairy,dairy
mo172,2019-09-02 08:49:00,mo172,dairy,dairy
mo172,2019-09-02 08:50:00,mo172,checkout,dairy
mo173,2019-09-02 08:40:00,mo173,drinks,entrance
mo173,2019-09-02 08:41:00,mo173,drinks,drinks
mo173,2019-09-02 08:42:00,mo173,drinks,drinks
mo173,2019-09-02 08:43:00,mo173,drinks,drinks
mo173,2019-09-02 08:44:00,mo173,drinks,drinks
mo173,2019-09-02 08:45:00,mo173,checkout,drinks
mo174,2019-09-02 08:40:00,mo174,fruit,entrance
mo174,2019-09-02 08:41:00,mo174,fruit,fruit
mo174,2019-09-02 08:42:00,mo174,fruit,fruit
mo174,2019-09-02 08:43:00,mo174,fruit,fruit
mo174,2019-09-02 08:44:00,mo174,checkout,fruit
mo175,2019-09-02 08:41:00,mo175,drinks,entrance
mo175,2019-09-02 08:42:00,mo175,checkout,drinks
mo176,2019-09-02 08:41:00,mo176,drinks,entrance
mo176,2019-09-02 08:42:00,mo176,fruit,drinks
mo176,2019-09-02 08:43:00,mo176,fruit,fruit
mo176,2019-09-02 08:44:00,mo176,checkout,fruit
mo177,2019-09-02 08:43:00,mo177,fruit,entrance
mo177,2019-09-02 08:44:00,mo177,fruit,fruit
mo177,2019-09-02 08:45:00,mo177,checkout,fruit
mo178,2019-09-02 08:43:00,mo178,fruit,entrance
mo178,2019-09-02 08:44:00,mo178,fruit,fruit
mo178,2019-09-02 08:45:00,mo178,fruit,fruit
mo178,2019-09-02 08:46:00,mo178,drinks,fruit
mo178,2019-09-02 08:47:00,mo178,drinks,drinks
mo178,2019-09-02 08:48:00,mo178,drinks,drinks
mo178,2019-09-02 08:49:00,mo178,checkout,drinks
mo179,2019-09-02 08:43:00,mo179,spices,entrance
mo179,2019-09-02 08:44:00,mo179,spices,spices
mo179,2019-09-02 08:45:00,mo179,drinks,spices
mo179,2019-09-02 08:46:00,mo179,checkout,drinks
mo18,2019-09-02 07:12:00,mo18,fruit,entrance
mo18,2019-09-02 07:13:00,mo18,fruit,fruit
mo18,2019-09-02 07:14:00,mo18,dairy,fruit
mo18,2019-09-02 07:15:00,mo18,dairy,dairy
mo18,2019-09-02 07:16:00,mo18,dairy,dairy
mo18,2019-09-02 07:17:00,mo18,checkout,dairy
mo180,2019-09-02 08:43:00,mo180,fruit,entrance
mo180,2019-09-02 08:44:00,mo180,fruit,fruit
mo180,2019-09-02 08:45:00,mo180,fruit,fruit
mo180,2019-09-02 08:46:00,mo180,fruit,fruit
mo180,2019-09-02 08:47:00,mo180,fruit,fruit
mo180,2019-09-02 08:48:00,mo180,fruit,fruit
mo180,2019-09-02 08:49:00,mo180,dairy,fruit
mo180,2019-09-02 08:50:00,mo180,checkout,dairy
mo181,2019-09-02 08:43:00,mo181,fruit,entrance
mo181,2019-09-02 08:44:00,mo181,dairy,fruit
mo181,2019-09-02 08:45:00,mo181,checkout,dairy
mo182,2019-09-02 08:43:00,mo182,dairy,entrance
mo182,2019-09-02 08:44:00,mo182,dairy,dairy
mo182,2019-09-02 08:45:00,mo182,spices,dairy
mo182,2019-09-02 08:46:00,mo182,dairy,spices
mo182,2019-09-02 08:47:00,mo182,dairy,dairy
mo182,2019-09-02 08:48:00,mo182,dairy,dairy
mo182,2019-09-02 08:49:00,mo182,dairy,dairy
mo182,2019-09-02 08:50:00,mo182,checkout,dairy
mo183,2019-09-02 08:43:00,mo183,fruit,entrance
mo183,2019-09-02 08:44:00,mo183,checkout,fruit
mo184,2019-09-02 08:44:00,mo184,drinks,entrance
mo184,2019-09-02 08:45:00,mo184,spices,drinks
mo184,2019-09-02 08:46:00,mo184,drinks,spices
mo184,2019-09-02 08:47:00,mo184,fruit,drinks
mo184,2019-09-02 08:48:00,mo184,checkout,fruit
mo185,2019-09-02 08:46:00,mo185,dairy,entrance
mo185,2019-09-02 08:47:00,mo185,dairy,dairy
mo185,2019-09-02 08:48:00,mo185,dairy,dairy
mo185,2019-09-02 08:49:00,mo185,dairy,dairy
mo185,2019-09-02 08:50:00,mo185,checkout,dairy
mo186,2019-09-02 08:46:00,mo186,dairy,entrance
mo186,2019-09-02 08:47:00,mo186,dairy,dairy
mo186,2019-09-02 08:48:00,mo186,dairy,dairy
mo186,2019-09-02 08:49:00,mo186,dairy,dairy
mo186,2019-09-02 08:50:00,mo186,dairy,dairy
mo186,2019-09-02 08:51:00,mo186,dairy,dairy
mo186,2019-09-02 08:52:00,mo186,dairy,dairy
mo186,2019-09-02 08:53:00,mo186,dairy,dairy
mo186,2019-09-02 08:54:00,mo186,dairy,dairy
mo186,2019-09-02 08:55:00,mo186,dairy,dairy
mo186,2019-09-02 08:56:00,mo186,dairy,dairy
mo186,2019-09-02 08:57:00,mo186,fruit,dairy
mo186,2019-09-02 08:58:00,mo186,dairy,fruit
mo186,2019-09-02 08:59:00,mo186,dairy,dairy
mo186,2019-09-02 09:00:00,mo186,dairy,dairy
mo186,2019-09-02 09:01:00,mo186,dairy,dairy
mo186,2019-09-02 09:02:00,mo186,dairy,dairy
mo186,2019-09-02 09:03:00,mo186,dairy,dairy
mo186,2019-09-02 09:04:00,mo186,drinks,dairy
mo186,2019-09-02 09:05:00,mo186,drinks,drinks
mo186,2019-09-02 09:06:00,mo186,drinks,drinks
mo186,2019-09-02 09:07:00,mo186,drinks,drinks
mo186,2019-09-02 09:08:00,mo186,fruit,drinks
mo186,2019-09-02 09:09:00,mo186,fruit,fruit
mo186,2019-09-02 09:10:00,mo186,dairy,fruit
mo186,2019-09-02 09:11:00,mo186,dairy,dairy
mo186,2019-09-02 09:12:00,mo186,dairy,dairy
mo186,2019-09-02 09:13:00,mo186,dairy,dairy
mo186,2019-09-02 09:14:00,mo186,dairy,dairy
mo186,2019-09-02 09:15:00,mo186,dairy,dairy
mo186,2019-09-02 09:16:00,mo186,dairy,dairy
mo186,2019-09-02 09:17:00,mo186,dairy,dairy
mo186,2019-09-02 09:18:00,mo186,drinks,dairy
mo186,2019-09-02 09:19:00,mo186,spices,drinks
mo186,2019-09-02 09:20:00,mo186,fruit,spices
mo186,2019-09-02 09:21:00,mo186,checkout,fruit
mo187,2019-09-02 08:46:00,mo187,drinks,entrance
mo187,2019-09-02 08:47:00,mo187,drinks,drinks
mo187,2019-09-02 08:48:00,mo187,spices,drinks
mo187,2019-09-02 08:49:00,mo187,spices,spices
mo187,2019-09-02 08:50:00,mo187,dairy,spices
mo187,2019-09-02 08:51:00,mo187,fruit,dairy
mo187,2019-09-02 08:52:00,mo187,fruit,fruit
mo187,2019-09-02 08:53:00,mo187,fruit,fruit
mo187,2019-09-02 08:54:00,mo187,checkout,fruit
mo188,2019-09-02 08:47:00,mo188,fruit,entrance
mo188,2019-09-02 08:48:00,mo188,fruit,fruit
mo188,2019-09-02 08:49:00,mo188,fruit,fruit
mo188,2019-09-02 08:50:00,mo188,checkout,fruit
mo189,2019-09-02 08:47:00,mo189,dairy,entrance
mo189,2019-09-02 08:48:00,mo189,spices,dairy
mo189,2019-09-02 08:49:00,mo189,drinks,spices
mo189,2019-09-02 08:50:00,mo189,drinks,drinks
mo189,2019-09-02 08:51:00,mo189,drinks,drinks
mo189,2019-09-02 08:52:00,mo189,fruit,drinks
mo189,2019-09-02 08:53:00,mo189,fruit,fruit
mo189,2019-09-02 08:54:00,mo189,checkout,fruit
mo19,2019-09-02 07:12:00,mo19,spices,entrance
mo19,2019-09-02 07:13:00,mo19,drinks,spices
mo19,2019-09-02 07:14:00,mo19,drinks,drinks
mo19,2019-09-02 07:15:00,mo19,drinks,drinks
mo19,2019-09-02 07:16:00,mo19,drinks,drinks
mo19,2019-09-02 07:17:00,mo19,drinks,drinks
mo19,2019-09-02 07:18:00,mo19,drinks,drinks
mo19,2019-09-02 07:19:00,mo19,drinks,drinks
mo19,2019-09-02 07:20:00,mo19,checkout,drinks
mo190,2019-09-02 08:47:00,mo190,spices,entrance
mo190,2019-09-02 08:48:00,mo190,dairy,spices
mo190,2019-09-02 08:49:00,mo190,dairy,dairy
mo190,2019-09-02 08:50:00,mo190,dairy,dairy
mo190,2019-09-02 08:51:00,mo190,dairy,dairy
mo190,2019-09-02 08:52:00,mo190,dairy,dairy
mo190,2019-09-02 08:53:00,mo190,dairy,dairy
mo190,2019-09-02 08:54:00,mo190,checkout,dairy
mo191,2019-09-02 08:47:00,mo191,dairy,entrance
mo191,2019-09-02 08:48:00,mo191,dairy,dairy
mo191,2019-09-02 08:49:00,mo191,dairy,dairy
mo191,2019-09-02 08:50:00,mo191,dairy,dairy
mo191,2019-09-02 08:51:00,mo191,dairy,dairy
mo191,2019-09-02 08:52:00,mo191,dairy,dairy
mo191,2019-09-02 08:53:00,mo191,drinks,dairy
mo191,2019-09-02 08:54:00,mo191,spices,drinks
mo191,2019-09-02 08:55:00,mo191,spices,spices
mo191,2019-09-02 08:56:00,mo191,dairy,spices
mo191,2019-09-02 08:57:00,mo191,checkout,dairy
mo192,2019-09-02 08:48:00,mo192,dairy,entrance
mo192,2019-09-02 08:49:00,mo192,dairy,dairy
mo192,2019-09-02 08:50:00,mo192,dairy,dairy
mo192,2019-09-02 08:51:00,mo192,dairy,dairy
mo192,2019-09-02 08:52:00,mo192,dairy,dairy
mo192,2019-09-02 08:53:00,mo192,dairy,dairy
mo192,2019-09-02 08:54:00,mo192,dairy,dairy
mo192,2019-09-02 08:55:00,mo192,drinks,dairy
mo192,2019-09-02 08:56:00,mo192,drinks,drinks
mo192,2019-09-02 08:57:00,mo192,drinks,drinks
mo192,2019-09-02 08:58:00,mo192,drinks,drinks
mo192,2019-09-02 08:59:00,mo192,drinks,drinks
mo192,2019-09-02 09:00:00,mo192,fruit,drinks
mo192,2019-09-02 09:01:00,mo192,drinks,fruit
mo192,2019-09-02 09:02:00,mo192,checkout,drinks
mo193,2019-09-02 08:48:00,mo193,drinks,entrance
mo193,2019-09-02 08:49:00,mo193,drinks,drinks
mo193,2019-09-02 08:50:00,mo193,drinks,drinks
mo193,2019-09-02 08:51:00,mo193,checkout,drinks
mo194,2019-09-02 08:48:00,mo194,drinks,entrance
mo194,2019-09-02 08:49:00,mo194,checkout,drinks
mo195,2019-09-02 08:48:00,mo195,dairy,entrance
mo195,2019-09-02 08:49:00,mo195,dairy,dairy
mo195,2019-09-02 08:50:00,mo195,fruit,dairy
mo195,2019-09-02 08:51:00,mo195,drinks,fruit
mo195,2019-09-02 08:52:00,mo195,checkout,drinks
mo196,2019-09-02 08:50:00,mo196,dairy,entrance
mo196,2019-09-02 08:51:00,mo196,spices,dairy
mo196,2019-09-02 08:52:00,mo196,spices,spices
mo196,2019-09-02 08:53:00,mo196,fruit,spices
mo196,2019-09-02 08:54:00,mo196,fruit,fruit
mo196,2019-09-02 08:55:00,mo196,fruit,fruit
mo196,2019-09-02 08:56:00,mo196,fruit,fruit
mo196,2019-09-02 08:57:00,mo196,checkout,fruit
mo197,2019-09-02 08:51:00,mo197,fruit,entrance
mo197,2019-09-02 08:52:00,mo197,fruit,fruit
mo197,2019-09-02 08:53:00,mo197,fruit,fruit
mo197,2019-09-02 08:54:00,mo197,fruit,fruit
mo197,2019-09-02 08:55:00,mo197,spices,fruit
mo197,2019-09-02 08:56:00,mo197,checkout,spices
mo198,2019-09-02 08:51:00,mo198,fruit,entrance
mo198,2019-09-02 08:52:00,mo198,fruit,fruit
mo198,2019-09-02 08:53:00,mo198,checkout,fruit
mo199,2019-09-02 08:51:00,mo199,fruit,entrance
mo199,2019-09-02 08:52:00,mo199,fruit,fruit
mo199,2019-09-02 08:53:00,mo199,fruit,fruit
mo199,2019-09-02 08:54:00,mo199,fruit,fruit
mo199,2019-09-02 08:55:00,mo199,dairy,fruit
mo199,2019-09-02 08:56:00,mo199,dairy,dairy
mo199,2019-09-02 08:57:00,mo199,dairy,dairy
mo199,2019-09-02 08:58:00,mo199,dairy,dairy
mo199,2019-09-02 08:59:00,mo199,fruit,dairy
mo199,2019-09-02 09:00:00,mo199,fruit,fruit
mo199,2019-09-02 09:01:00,mo199,fruit,fruit
mo199,2019-09-02 09:02:00,mo199,spices,fruit
mo199,2019-09-02 09:03:00,mo199,drinks,spices
mo199,2019-09-02 09:04:00,mo199,drinks,drinks
mo199,2019-09-02 09:05:00,mo199,drinks,drinks
mo199,2019-09-02 09:06:00,mo199,spices,drinks
mo199,2019-09-02 09:07:00,mo199,spices,spices
mo199,2019-09-02 09:08:00,mo199,spices,spices
mo199,2019-09-02 09:09:00,mo199,checkout,spices
mo2,2019-09-02 07:03:00,mo2,dairy,entrance
mo2,2019-09-02 07:04:00,mo2,dairy,dairy
mo2,2019-09-02 07:05:00,mo2,dairy,dairy
mo2,2019-09-02 07:06:00,mo2,checkout,dairy
mo20,2019-09-02 07:12:00,mo20,drinks,entrance
mo20,2019-09-02 07:13:00,mo20,drinks,drinks
mo20,2019-09-02 07:14:00,mo20,checkout,drinks
mo200,2019-09-02 08:51:00,mo200,fruit,entrance
mo200,2019-09-02 08:52:00,mo200,fruit,fruit
mo200,2019-09-02 08:53:00,mo200,fruit,fruit
mo200,2019-09-02 08:54:00,mo200,fruit,fruit
mo200,2019-09-02 08:55:00,mo200,fruit,fruit
mo200,2019-09-02 08:56:00,mo200,fruit,fruit
mo200,2019-09-02 08:57:00,mo200,checkout,fruit
mo201,2019-09-02 08:51:00,mo201,fruit,entrance
mo201,2019-09-02 08:52:00,mo201,dairy,fruit
mo201,2019-09-02 08:53:00,mo201,dairy,dairy
mo201,2019-09-02 08:54:00,mo201,dairy,dairy
mo201,2019-09-02 08:55:00,mo201,checkout,dairy
mo202,2019-09-02 08:55:00,mo202,dairy,entrance
mo202,2019-09-02 08:56:00,mo202,dairy,dairy
mo202,2019-09-02 08:57:00,mo202,dairy,dairy
mo202,2019-09-02 08:58:00,mo202,checkout,dairy
mo203,2019-09-02 08:55:00,mo203,spices,entrance
mo203,2019-09-02 08:56:00,mo203,drinks,spices
mo203,2019-09-02 08:57:00,mo203,drinks,drinks
mo203,2019-09-02 08:58:00,mo203,drinks,drinks
mo203,2019-09-02 08:59:00,mo203,drinks,drinks
mo203,2019-09-02 09:00:00,mo203,checkout,drinks
mo204,2019-09-02 08:55:00,mo204,dairy,entrance
mo204,2019-09-02 08:56:00,mo204,checkout,dairy
mo205,2019-09-02 08:55:00,mo205,fruit,entrance
mo205,2019-09-02 08:56:00,mo205,fruit,fruit
mo205,2019-09-02 08:57:00,mo205,drinks,fruit
mo205,2019-09-02 08:58:00,mo205,drinks,drinks
mo205,2019-09-02 08:59:00,mo205,checkout,drinks
mo206,2019-09-02 08:55:00,mo206,fruit,entrance
mo206,2019-09-02 08:56:00,mo206,fruit,fruit
mo206,2019-09-02 08:57:00,mo206,fruit,fruit
mo206,2019-09-02 08:58:00,mo206,dairy,fruit
mo206,2019-09-02 08:59:00,mo206,dairy,dairy
mo206,2019-09-02 09:00:00,mo206,drinks,dairy
mo206,2019-09-02 09:01:00,mo206,fruit,drinks
mo206,2019-09-02 09:02:00,mo206,fruit,fruit
mo206,2019-09-02 09:03:00,mo206,dairy,fruit
mo206,2019-09-02 09:04:00,mo206,dairy,dairy
mo206,2019-09-02 09:05:00,mo206,dairy,dairy
mo206,2019-09-02 09:06:00,mo206,dairy,dairy
mo206,2019-09-02 09:07:00,mo206,dairy,dairy
mo206,2019-09-02 09:08:00,mo206,dairy,dairy
mo206,2019-09-02 09:09:00,mo206,dairy,dairy
mo206,2019-09-02 09:10:00,mo206,checkout,dairy
mo207,2019-09-02 08:55:00,mo207,fruit,entrance
mo207,2019-09-02 08:56:00,mo207,fruit,fruit
mo207,2019-09-02 08:57:00,mo207,checkout,fruit
mo208,2019-09-02 08:56:00,mo208,dairy,entrance
mo208,2019-09-02 08:57:00,mo208,dairy,dairy
mo208,2019-09-02 08:58:00,mo208,drinks,dairy
mo208,2019-09-02 08:59:00,mo208,drinks,drinks
mo208,2019-09-02 09:00:00,mo208,fruit,drinks
mo208,2019-09-02 09:01:00,mo208,fruit,fruit
mo208,2019-09-02 09:02:00,mo208,dairy,fruit
mo208,2019-09-02 09:03:00,mo208,dairy,dairy
mo208,2019-09-02 09:04:00,mo208,dairy,dairy
mo208,2019-09-02 09:05:00,mo208,dairy,dairy
mo208,2019-09-02 09:06:00,mo208,checkout,dairy
mo209,2019-09-02 08:56:00,mo209,fruit,entrance
mo209,2019-09-02 08:57:00,mo209,checkout,fruit
mo21,2019-09-02 07:13:00,mo21,drinks,entrance
mo21,2019-09-02 07:14:00,mo21,drinks,drinks
mo21,2019-09-02 07:15:00,mo21,spices,drinks
mo21,2019-09-02 07:16:00,mo21,checkout,spices
mo210,2019-09-02 08:56:00,mo210,fruit,entrance
mo210,2019-09-02 08:57:00,mo210,fruit,fruit
mo210,2019-09-02 08:58:00,mo210,checkout,fruit
mo211,2019-09-02 08:58:00,mo211,dairy,entrance
mo211,2019-09-02 08:59:00,mo211,dairy,dairy
mo211,2019-09-02 09:00:00,mo211,dairy,dairy
mo211,2019-09-02 09:01:00,mo211,dairy,dairy
mo211,2019-09-02 09:02:00,mo211,dairy,dairy
mo211,2019-09-02 09:03:00,mo211,dairy,dairy
mo211,2019-09-02 09:04:00,mo211,spices,dairy
mo211,2019-09-02 09:05:00,mo211,dairy,spices
